"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4717","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","10333","0.0-1.0","[{""page_index"":0,""viewing_time"":5606}]","5610","Instructions",""
"","Consent","external-html","2","58678","0.0-2.0","","48110.700000077486","Consent_01","html/consent-neely.html"
