"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","7714","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","10174","0.0-1.0","[{""page_index"":0,""viewing_time"":2458}]","2459","Instructions",""
"","Consent","external-html","2","15371","0.0-2.0","","5001.459999999497","Consent_01","html/consent-neely.html"
