"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3357","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5649","0.0-1.0","[{""page_index"":0,""viewing_time"":2284}]","2286","Instructions",""
"","Consent","external-html","2","9922","0.0-2.0","","3998.399999924004","Consent_01","html/consent-neely.html"
