"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2335}]","2337","Instructions","instructions","0","2340","0.0-0.0",""
"","15628.79999994766","Consent_01","external-html","1","18298","0.0-1.0","html/consent-neely.html"
