"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3632}]","3633","Instructions","instructions","0","3635","0.0-0.0",""
"","10176.700000010896","Consent_01","external-html","1","14015","0.0-1.0","html/consent-neely.html"
