"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1743","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2386","0.0-1.0","[{""page_index"":0,""viewing_time"":640}]","641","Instructions",""
"","Consent","external-html","2","4493","0.0-2.0","","2086.8000000482425","Consent_01","html/consent-neely.html"
