"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1719","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4137","0.0-1.0","[{""page_index"":0,""viewing_time"":2417}]","2417","Instructions",""
"","Consent","external-html","2","25580","0.0-2.0","","21262.199999999255","Consent_01","html/consent-neely.html"
