"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5208","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9275","0.0-1.0","[{""page_index"":0,""viewing_time"":4062}]","4064","Instructions",""
"","Consent","external-html","2","23592","0.0-2.0","","14046","Consent_01","html/consent-neely.html"
