"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5950","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8383","0.0-1.0","[{""page_index"":0,""viewing_time"":2429}]","2430","Instructions",""
"","Consent","external-html","2","46325","0.0-2.0","","37516.10000000073","Consent_01","html/consent-neely.html"
