"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":17461}]","17462","Instructions","instructions","0","17464","0.0-0.0",""
"","30222","Consent_01","external-html","1","47693","0.0-1.0","html/consent-neely.html"
