"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","26129","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","30431","0.0-1.0","[{""page_index"":0,""viewing_time"":4297}]","4298","Instructions",""
"","Consent","external-html","2","50128","0.0-2.0","","18858.999999999993","Consent_01","html/consent-neely.html"
