"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1486}]","1486","Instructions","instructions","0","1489","0.0-0.0",""
"","47901.87999990303","Consent_01","external-html","1","49586","0.0-1.0","html/consent-neely.html"
