"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","21294","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","29181","0.0-1.0","[{""page_index"":0,""viewing_time"":7880}]","7883","Instructions",""
"","Consent","external-html","2","54276","0.0-2.0","","24720.800000002782","Consent_01","html/consent-neely.html"
