"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1081","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3528","0.0-1.0","[{""page_index"":0,""viewing_time"":2445}]","2446","Instructions",""
"","Consent","external-html","2","26073","0.0-2.0","","22537.940000009257","Consent_01","html/consent-neely.html"
