"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1520","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2462","0.0-1.0","[{""page_index"":0,""viewing_time"":939}]","940","Instructions",""
"","Consent","external-html","2","4662","0.0-2.0","","2189.9650003761053","Consent_01","html/consent-neely.html"
