"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":5586}]","5587","Instructions","instructions","0","5589","0.0-0.0",""
"","6164.614999986952","Consent_01","external-html","1","12013","0.0-1.0","html/consent-neely.html"
