"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1867}]","1869","Instructions","instructions","0","1873","0.0-0.0",""
"","5529.000000000451","Consent_01","external-html","1","7644","0.0-1.0","html/consent-neely.html"
