"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3705","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6213","0.0-1.0","[{""page_index"":0,""viewing_time"":2498}]","2501","Instructions",""
"","Consent","external-html","2","39274","0.0-2.0","","32836.200000019744","Consent_01","html/consent-neely.html"
