"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3189","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7604","0.0-1.0","[{""page_index"":0,""viewing_time"":4413}]","4414","Instructions",""
"","Consent","external-html","2","35947","0.0-2.0","","28157.285000081174","Consent_01","html/consent-neely.html"
