"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5393","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8830","0.0-1.0","[{""page_index"":0,""viewing_time"":3422}]","3428","Instructions",""
"","Consent","external-html","2","21123","0.0-2.0","","12007","Consent_01","html/consent-neely.html"
