"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1856","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4125","0.0-1.0","[{""page_index"":0,""viewing_time"":2265}]","2266","Instructions",""
"","Consent","external-html","2","34131","0.0-2.0","","29842.279999999846","Consent_01","html/consent-neely.html"
