"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1584","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2869","0.0-1.0","[{""page_index"":0,""viewing_time"":1278}]","1279","Instructions",""
"","Consent","external-html","2","13809","0.0-2.0","","10643.799999728799","Consent_01","html/consent-neely.html"
