"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1326","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3840","0.0-1.0","[{""page_index"":0,""viewing_time"":2509}]","2510","Instructions",""
"","Consent","external-html","2","9955","0.0-2.0","","5823","Consent_01","html/consent-neely.html"
