"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3588","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6713","0.0-1.0","[{""page_index"":0,""viewing_time"":3118}]","3120","Instructions",""
"","Consent","external-html","2","44484","0.0-2.0","","37554","Consent_01","html/consent-neely.html"
