"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3715}]","3716","Instructions","instructions","0","3719","0.0-0.0",""
"","85989.66500000097","Consent_01","external-html","1","89969","0.0-1.0","html/consent-neely.html"
