"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":7977}]","7978","Instructions","instructions","0","7980","0.0-0.0",""
"","10796","Consent_01","external-html","1","19291","0.0-1.0","html/consent-neely.html"
