"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","6731","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9043","0.0-1.0","[{""page_index"":0,""viewing_time"":2304}]","2306","Instructions",""
"","Consent","external-html","2","23727","0.0-2.0","","14445.60000000638","Consent_01","html/consent-neely.html"
