"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4545}]","4545","Instructions","instructions","0","4548","0.0-0.0",""
"","4202.979999999798","Consent_01","external-html","1","8932","0.0-1.0","html/consent-neely.html"
