"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2495}]","2497","Instructions","instructions","0","2500","0.0-0.0",""
"","9009.100000010221","Consent_01","external-html","1","12001","0.0-1.0","html/consent-neely.html"
