"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4929","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6575","0.0-1.0","[{""page_index"":0,""viewing_time"":1632}]","1634","Instructions",""
"","Consent","external-html","2","10740","0.0-2.0","","4136.999999999998","Consent_01","html/consent-neely.html"
