"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2837","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6575","0.0-1.0","[{""page_index"":0,""viewing_time"":3736}]","3737","Instructions",""
"","Consent","external-html","2","105358","0.0-2.0","","94509.60000000487","Consent_01","html/consent-neely.html"
