"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":8206}]","8207","Instructions","instructions","0","8208","0.0-0.0",""
"","9688.000000000004","Consent_01","external-html","1","18496","0.0-1.0","html/consent-neely.html"
