"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2063","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4007","0.0-1.0","[{""page_index"":0,""viewing_time"":1943}]","1944","Instructions",""
"","Consent","external-html","2","29043","0.0-2.0","","24814.525000001595","Consent_01","html/consent-neely.html"
