"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1181","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2018","0.0-1.0","[{""page_index"":0,""viewing_time"":830}]","831","Instructions",""
"","Consent","external-html","2","5516","0.0-2.0","","3464.6999999822583","Consent_01","html/consent-neely.html"
