"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3463","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5568","0.0-1.0","[{""page_index"":0,""viewing_time"":2096}]","2098","Instructions",""
"","Consent","external-html","2","12529","0.0-2.0","","6523.999999975786","Consent_01","html/consent-neely.html"
