"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2384","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4213","0.0-1.0","[{""page_index"":0,""viewing_time"":1825}]","1826","Instructions",""
"","Consent","external-html","2","15176","0.0-2.0","","10614.654999924824","Consent_01","html/consent-neely.html"
