"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1512","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7922","0.0-1.0","[{""page_index"":0,""viewing_time"":6408}]","6409","Instructions",""
"","Consent","external-html","2","42046","0.0-2.0","","33933.96000005305","Consent_01","html/consent-neely.html"
