"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1541","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4887","0.0-1.0","[{""page_index"":0,""viewing_time"":3345}]","3345","Instructions",""
"","Consent","external-html","2","14881","0.0-2.0","","9700","Consent_01","html/consent-neely.html"
