"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","117","692676","0.0-126.0-0.0","","",""
"","Goodbye","instructions","118","698093","0.0-127.0","[{""page_index"":0,""viewing_time"":5415}]","5416","Instructions"
