"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3695","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5889","0.0-1.0","[{""page_index"":0,""viewing_time"":2190}]","2191","Instructions",""
"","Consent","external-html","2","19811","0.0-2.0","","13565","Consent_01","html/consent-neely.html"
