"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","96","1674281","0.0-111.0-0.0","","",""
"","Goodbye","instructions","97","1678007","0.0-112.0","[{""page_index"":0,""viewing_time"":3725}]","3726","Instructions"
