"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1719}]","1720","Instructions","instructions","0","1723","0.0-0.0",""
"","9290.900000007241","Consent_01","external-html","1","11421","0.0-1.0","html/consent-neely.html"
