"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4415}]","4416","Instructions","instructions","0","4418","0.0-0.0",""
"","59192.73000000976","Consent_01","external-html","1","63857","0.0-1.0","html/consent-neely.html"
