"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3744}]","3745","Instructions","instructions","0","3746","0.0-0.0",""
"","27285.680000000866","Consent_01","external-html","1","31222","0.0-1.0","html/consent-neely.html"
