"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1691}]","1692","Instructions","instructions","0","1695","0.0-0.0",""
"","8562.899999989895","Consent_01","external-html","1","10278","0.0-1.0","html/consent-neely.html"
