"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5320","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","21570","0.0-1.0","[{""page_index"":0,""viewing_time"":16244}]","16245","Instructions",""
"","Consent","external-html","2","49786","0.0-2.0","","27957.699999999022","Consent_01","html/consent-neely.html"
