"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","6677","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","14704","0.0-1.0","[{""page_index"":0,""viewing_time"":8016}]","8017","Instructions",""
"","Consent","external-html","2","76014","0.0-2.0","","60899","Consent_01","html/consent-neely.html"
