"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3625}]","3626","Instructions","instructions","0","3627","0.0-0.0",""
"","42707.53500000137","Consent_01","external-html","1","47906","0.0-1.0","html/consent-neely.html"
