"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","6219","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9290","0.0-1.0","[{""page_index"":0,""viewing_time"":3063}]","3067","Instructions",""
"","Consent","external-html","2","59769","0.0-2.0","","50231.6000000028","Consent_01","html/consent-neely.html"
