"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2847}]","2849","Instructions","instructions","0","2853","0.0-0.0",""
"","17405.70000000298","Consent_01","external-html","1","20874","0.0-1.0","html/consent-neely.html"
