"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1561","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4095","0.0-1.0","[{""page_index"":0,""viewing_time"":2530}]","2531","Instructions",""
"","Consent","external-html","2","41165","0.0-2.0","","36754.659999976866","Consent_01","html/consent-neely.html"
