"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3686","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5702","0.0-1.0","[{""page_index"":0,""viewing_time"":2013}]","2014","Instructions",""
"","Consent","external-html","2","41692","0.0-2.0","","35786.09999999753","Consent_01","html/consent-neely.html"
