"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2671","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5617","0.0-1.0","[{""page_index"":0,""viewing_time"":2943}]","2944","Instructions",""
"","Consent","external-html","2","48350","0.0-2.0","","42450.06499999727","Consent_01","html/consent-neely.html"
