"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":11702}]","11703","Instructions","instructions","0","11704","0.0-0.0",""
"","93219","Consent_01","external-html","1","105436","0.0-1.0","html/consent-neely.html"
