"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","10498","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","32512","0.0-1.0","[{""page_index"":0,""viewing_time"":22001}]","22007","Instructions",""
"","Consent","external-html","2","113040","0.0-2.0","","80051","Consent_01","html/consent-neely.html"
