"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4268}]","4270","Instructions","instructions","0","4275","0.0-0.0",""
"","18089.599999999336","Consent_01","external-html","1","22610","0.0-1.0","html/consent-neely.html"
