"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5445","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8643","0.0-1.0","[{""page_index"":0,""viewing_time"":3188}]","3190","Instructions",""
"","Consent","external-html","2","106657","0.0-2.0","","97739.10000000615","Consent_01","html/consent-neely.html"
