"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","118","1102805","0.0-126.0-0.0","","",""
"","Goodbye","instructions","119","1105800","0.0-127.0","[{""page_index"":0,""viewing_time"":2994}]","2994","Instructions"
