"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2101}]","2101","Instructions","instructions","0","2103","0.0-0.0",""
"","3452.3949999711476","Consent_01","external-html","1","5903","0.0-1.0","html/consent-neely.html"
