"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1943","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3605","0.0-1.0","[{""page_index"":0,""viewing_time"":1654}]","1656","Instructions",""
"","Consent","external-html","2","72682","0.0-2.0","","68172.19999991357","Consent_01","html/consent-neely.html"
