"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4423","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7594","0.0-1.0","[{""page_index"":0,""viewing_time"":3162}]","3163","Instructions",""
"","Consent","external-html","2","27323","0.0-2.0","","19513.39999982156","Consent_01","html/consent-neely.html"
