"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3725","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5274","0.0-1.0","[{""page_index"":0,""viewing_time"":1546}]","1547","Instructions",""
"","Consent","external-html","2","11461","0.0-2.0","","5981.719999999768","Consent_01","html/consent-neely.html"
